Date,Open,High,Low,Close,Volume,Adj Close
2009/1/22,530.09,535.9,515.26,515.51,0,515.51
2009/1/21,514.1,530.09,506.64,530.09,0,530.09
2009/1/20,531.66,531.66,509.27,514.29,0,514.29
2009/1/19,566.26,566.26,531.66,531.66,0,531.66
2009/1/16,569.18,572.93,565.46,566.77,0,566.77
2009/1/15,587.61,587.61,564.28,569.12,0,569.12
2009/1/14,621,625,591.34,591.34,0,591.34
2009/1/13,628.2,628.2,610.77,621,0,621
2009/1/12,626.85,629.96,620.89,629.49,0,629.49
2008/12/31,625.42,631.89,620.83,631.89,0,631.89
2008/12/30,642.83,643.07,625.42,625.42,0,625.42
2008/12/29,644.47,650.64,641.71,642.83,0,642.83
2008/12/26,655.91,658.57,644.47,644.47,0,644.47
2008/12/25,667.71,667.72,655.91,655.91,0,655.91
2008/12/24,682.37,686.17,667.71,667.71,0,667.71
2008/12/23,657.12,682.84,656.19,682.37,0,682.37
2008/12/22,634.22,657.38,634.22,657.15,0,657.15
2008/12/19,668.26,668.26,634.22,634.22,0,634.22
2008/12/18,699.86,699.86,668.22,668.31,0,668.31
2008/12/17,688.02,703.37,688.02,699.86,0,699.86
2008/12/16,689.17,691.47,683.64,687.94,0,687.94
2008/12/15,653.31,692.18,653.31,689.17,0,689.17
2008/12/12,667.64,667.64,631.96,652.21,0,652.21
2008/12/11,656.13,670.28,656.13,670.28,0,670.28
2008/12/10,641.92,656.87,640.86,656.13,0,656.13
2008/12/9,632.21,649.74,632.21,641.92,0,641.92
2008/12/8,590.04,633.97,590.04,632.21,0,632.21
2008/12/5,599.96,599.96,586.59,589.79,0,589.79
2008/12/4,603.33,616.24,592.7,599.96,0,599.96
2008/12/3,617.86,620.39,602.97,603.33,0,603.33
2008/12/2,630.91,630.91,599.42,618.26,0,618.26
2008/12/1,658.37,660.06,631.84,631.84,0,631.84
2008/11/28,674.27,677.96,650.52,658.14,0,658.14
2008/11/27,658.79,691.11,658.79,674.14,0,674.14
2008/11/26,683.53,683.53,656.45,658.63,0,658.63
2008/11/25,626.42,695.17,626.42,692.51,0,692.51
2008/11/24,580.12,627.38,574.94,624.91,0,624.91
2008/11/21,560.88,586.91,560.88,580.12,0,580.12
2008/11/20,603.52,603.52,552.09,561.14,0,561.14
2008/11/19,601.85,608.62,588.72,605.84,0,605.84
2008/11/18,603.75,607.31,570.67,601.76,0,601.76
2008/11/17,643.54,643.54,604.89,605.56,0,605.56
2008/11/14,629.93,677.03,629.93,644.02,0,644.02
2008/11/13,631.55,633.34,598.35,619.91,0,619.91
2008/11/12,718.02,718.02,634.94,634.94,0,634.94
2008/11/11,810.79,810.79,725.89,725.89,0,725.89
2008/11/10,773.55,833.87,773.55,812.58,0,812.58
2008/11/7,777.52,777.67,758.65,760.62,0,760.62
2008/11/6,822.64,822.64,766,777.52,0,777.52
2008/11/5,818.14,884.54,818.14,829.8,0,829.8
2008/10/31,758.71,775.64,741.89,773.37,0,773.37
2008/10/30,644.84,764.18,644.84,758.71,0,758.71
2008/10/29,574.87,646.7,574.87,644,0,644
2008/10/28,551.96,579.72,549.06,575.64,0,575.64
2008/10/24,636.54,636.54,549.43,549.43,0,549.43
2008/10/23,665.78,671.83,636.54,636.54,0,636.54
2008/10/22,717.18,717.18,665.78,665.78,0,665.78
2008/10/21,704.8,734.6,704.8,717.18,0,717.18
2008/10/20,667.76,721.5,667.76,700.41,0,700.41
2008/10/17,714.32,731.82,667.62,667.62,0,667.62
2008/10/16,787.54,787.54,706.87,713.9,0,713.9
2008/10/15,869.61,869.61,787.34,788.98,0,788.98
2008/10/14,800.56,871.33,800.56,869.51,0,869.51
2008/10/13,843.81,843.81,789.15,791.2,0,791.2
2008/10/9,765.9,864.29,765.9,844.75,0,844.75
2008/10/8,854.94,854.94,759.4,761.63,0,761.63
2008/10/7,866.39,900.76,825.03,858.16,0,858.16
2008/10/6,1070.27,1070.27,0,866.39,0,866.39
2008/10/3,1151.68,1151.68,1062.69,1070.98,0,1070.98
2008/10/2,1188.21,1194.07,1152.7,1152.7,0,1152.7
2008/10/1,1211.9,1227.25,1189.06,1189.06,0,1189.06
2008/9/30,1193.53,1211.84,1150.53,1211.84,0,1211.84
2008/9/29,1285.47,1285.47,1194.11,1194.11,0,1194.11
2008/9/26,1306.13,1306.87,1275.1,1285.47,0,1285.47
2008/9/25,1315.43,1317.08,1284.57,1304.99,0,1304.99
2008/9/24,1272.79,1334.75,1272.79,1315.43,0,1315.43
2008/9/23,1309.5,1309.5,1263.6,1272.13,0,1272.13
2008/9/22,1295.83,1327.39,1295.83,1309.5,0,1309.5
2008/9/19,1064.02,1299.55,1064.02,1295.91,0,1295.91
2008/9/18,1058.84,1058.84,1058.84,1058.84,0,1058.84
2008/9/17,1129.96,1145.93,1058.84,1058.84,0,1058.84
2008/9/16,1274.91,1274.91,1129.28,1131.12,0,1131.12
2008/9/15,1340.23,1340.23,1245.82,1277.6,0,1277.6
2008/9/12,1298.08,1359.94,1295.66,1341.75,0,1341.75
2008/9/11,1334.24,1351.06,1298.08,1298.08,0,1298.08
2008/9/10,1393.97,1393.97,1309.49,1334.33,0,1334.33
2008/9/9,1508.41,1508.41,1394.94,1395.11,0,1395.11
2008/9/8,1471.53,1528.4,1471.53,1508.41,0,1508.41
2008/9/5,1525.92,1525.92,1407.35,1469.15,0,1469.15
2008/9/4,1588.91,1604.22,1525.97,1526.57,0,1526.57
2008/9/3,1659.48,1659.48,1589.19,1589.19,0,1589.19
2008/9/2,1665.78,1667.23,1641.76,1659.65,0,1659.65
2008/9/1,1643.04,1675.06,1633.41,1666.52,0,1666.52
2008/8/29,1653.99,1653.99,1630.5,1646.14,0,1646.14
2008/8/28,1589.05,1654.19,1589.05,1653.99,0,1653.99
2008/8/27,1582.76,1611.66,1557.87,1589.05,0,1589.05
2008/8/26,1646.41,1646.41,1547.1,1579.12,0,1579.12
2008/8/25,1700.71,1702.89,1646.83,1647.67,0,1647.67
2008/8/22,1722.41,1736.02,1701.61,1701.61,0,1701.61
2008/8/21,1713.59,1729.22,1680.27,1722.41,0,1722.41
2008/8/20,1685.78,1713.5,1685.78,1713.5,0,1713.5
2008/8/19,1777.77,1777.77,1678.16,1685.6,0,1685.6
2008/8/18,1786.26,1802.87,1778.29,1778.29,0,1778.29
2008/8/15,1795.31,1797.96,1775.3,1785.36,0,1785.36
2008/8/14,1776.06,1814.45,1776.06,1795.23,0,1795.23
2008/8/13,1800.96,1811.47,1776.06,1776.06,0,1776.06
2008/8/12,1742.57,1810.62,1733.29,1803.82,0,1803.82
2008/8/11,1722.61,1742.96,1648.53,1742.96,0,1742.96
2008/8/8,1839.4,1839.4,1720.84,1722.71,0,1722.71
2008/8/7,1814.6,1855.93,1814.6,1842.58,0,1842.58
