Date,Open,High,Low,Close,Volume,Adj Close
2009-02-12,2265.79,2274.20,2191.89,2248.09,4294967200,2248.09
2009-02-11,2230.49,2305.71,2218.30,2260.82,4294967200,2260.82
2009-02-10,2218.49,2266.40,2197.01,2265.16,4294967200,2265.16
2009-02-09,2211.32,2238.89,2196.71,2224.71,4294967200,2224.71
2009-02-06,2102.08,2185.09,2102.08,2181.24,4294967200,2181.24
2009-02-05,2106.83,2149.48,2082.60,2098.02,4294967200,2098.02
2009-02-04,2068.09,2108.26,2067.79,2107.75,4294967200,2107.75
2009-02-03,2011.77,2060.93,2005.02,2060.81,4294967200,2060.81
2009-02-02,2008.13,2012.74,1987.13,2011.68,4294967200,2011.68
2009-01-23,2001.17,2008.79,1986.35,1990.66,4294967200,1990.66
2009-01-22,1996.09,2009.85,1980.44,2004.95,4294967200,2004.95
2009-01-21,1965.94,2007.91,1960.53,1985.02,4294967200,1985.02
2009-01-20,1981.15,1994.81,1956.10,1994.11,4294967200,1994.11
2009-01-19,1971.00,2018.51,1966.19,1986.67,4294967200,1986.67
2009-01-16,1928.92,1984.73,0.00,1954.44,4294967200,1954.44
2009-01-15,1912.77,1937.73,1902.54,1920.21,4294967200,1920.21
2009-01-14,1862.31,1929.28,1862.31,1928.87,4294967200,1928.87
2009-01-13,1880.87,1888.31,1861.81,1863.37,4294967200,1863.37
2009-01-12,1897.70,1924.44,1886.83,1900.35,4294967200,1900.35
2009-01-09,1875.16,1909.35,1875.16,1904.86,4294967200,1904.86
2009-01-08,1890.24,1894.17,1862.26,1878.18,4294967200,1878.18
2009-01-07,1938.97,1948.23,1920.52,1924.01,4294967200,1924.01
2009-01-06,1878.83,1938.69,1871.97,1937.15,4294967200,1937.15
2009-01-05,1849.02,1880.72,1844.09,1880.72,4294967200,1880.72
2008-12-31,1834.95,1844.37,1814.75,1820.81,4294967200,1820.81
2008-12-30,1851.91,1862.94,1826.98,1832.91,4294967200,1832.91
2008-12-29,1846.30,1856.33,1815.41,1850.48,4294967200,1850.48
2008-12-26,1852.91,1866.63,1840.19,1851.52,4294967200,1851.52
2008-12-25,1865.72,1877.77,1832.35,1852.42,4294967200,1852.42
2008-12-24,1873.58,1887.31,1850.85,1863.80,4294967200,1863.80
2008-12-23,1990.05,1990.05,1895.18,1897.22,4294967200,1897.22
2008-12-22,2016.45,2016.45,1965.35,1987.76,4294967200,1987.76
2008-12-19,2006.21,2038.66,1997.12,2018.46,4294967200,2018.46
2008-12-18,1978.97,2016.57,1958.97,2015.69,4294967200,2015.69
2008-12-17,1983.84,2003.38,1971.82,1976.82,4294967200,1976.82
2008-12-16,1948.86,1976.72,1907.83,1975.01,4294967200,1975.01
2008-12-15,1977.03,1989.30,1936.56,1964.37,4294967200,1964.37
2008-12-12,2014.58,2023.18,1932.27,1954.21,4294967200,1954.21
2008-12-11,2072.58,2087.20,2028.73,2031.68,4294967200,2031.68
2008-12-10,2025.03,2079.55,2005.56,2079.12,4294967200,2079.12
2008-12-09,2100.77,2100.81,2036.89,2037.74,4294967200,2037.74
2008-12-08,2049.16,2091.28,2038.19,2090.77,4294967200,2090.77
2008-12-05,1984.26,2019.75,1975.71,2018.66,4294967200,2018.66
2008-12-04,1992.72,2055.21,1985.20,2001.50,4294967200,2001.50
2008-12-03,1903.43,1965.83,1902.94,1965.41,4294967200,1965.41
2008-12-02,1856.97,1907.78,1846.53,1889.64,4294967200,1889.64
2008-12-01,1865.74,1895.76,1838.10,1894.61,4294967200,1894.61
2008-11-28,1901.68,1915.27,1856.29,1871.16,4294967200,1871.16
2008-11-27,2012.69,2022.48,1916.47,1917.86,4294967200,1917.86
2008-11-26,1890.33,1914.71,1873.18,1897.88,4294967200,1897.88
2008-11-25,1925.25,1939.37,1858.17,1888.71,4294967200,1888.71
2008-11-24,1961.21,1974.47,1893.34,1897.06,4294967200,1897.06
2008-11-21,1932.60,2013.18,1893.15,1969.39,4294967200,1969.39
2008-11-20,1977.21,2030.87,1956.73,1983.76,4294967200,1983.76
2008-11-19,1889.35,2023.91,1883.83,2017.47,4294967200,2017.47
2008-11-18,2020.99,2050.88,1889.86,1902.43,4294967200,1902.43
2008-11-17,1981.26,2031.10,1963.85,2030.48,4294967200,2030.48
2008-11-14,1943.96,1987.26,1921.84,1986.44,4294967200,1986.44
2008-11-13,1837.27,1942.90,1825.88,1927.61,4294967200,1927.61
2008-11-12,1820.44,1863.90,1815.08,1859.11,4294967200,1859.11
2008-11-11,1872.07,1887.80,1840.92,1843.61,4294967200,1843.61
2008-11-10,1782.31,1876.16,1782.31,1874.80,4294967200,1874.80
2008-11-07,1686.52,1762.23,1680.60,1747.71,4294967200,1747.71
2008-11-06,1720.42,1728.22,1703.10,1717.72,4294967200,1717.72
2008-11-05,1716.22,1788.26,1716.22,1760.61,4294967200,1760.61
2008-11-04,1707.93,1717.10,1678.96,1706.70,3925345600,1706.70
2008-11-03,1713.76,1750.32,1702.98,1719.77,3585833200,1719.77
2008-10-31,1754.21,1765.68,1721.59,1728.79,4021962000,1728.79
2008-10-30,1732.77,1788.20,1710.73,1763.61,4294967200,1763.61
2008-10-29,1786.20,1795.09,1719.33,1719.81,4294967200,1719.81
2008-10-28,1671.40,1786.44,1664.93,1771.82,4294967200,1771.82
2008-10-27,1809.22,1809.22,1721.60,1723.35,4294967200,1723.35
2008-10-24,1875.63,1888.10,1825.53,1839.62,4294967200,1839.62
2008-10-23,1851.26,1879.85,1828.31,1875.56,4294967200,1875.56
2008-10-22,1932.68,1950.79,1894.31,1895.82,4294967200,1895.82
2008-10-21,1978.67,1996.66,1956.11,1958.53,4294967200,1958.53
2008-10-20,1924.18,1979.84,1890.92,1974.01,4294967200,1974.01
